brand,persona,headline,quote
The North Face,Joy,The North Face is out there!,Adventure is out there!
The North Face,Joy,"Take a look around, oh what a North Face adventure!","Take a look around, oh what a beautiful world."
The North Face,Joy,The North Face is calling and adventure awaits!,The mountains are calling and I must go.
The North Face,Joy,Adventure awaits with The North Face.,Adventure is out there.
Tommy Hilfiger,Anticipation,The moment is almost here.,The wait is almost over.
Tommy Hilfiger,Anticipation,"Something’s coming, and it’s going to be Tommy Hilfiger.","Something’s coming, and it’s going to be huge."
Tommy Hilfiger,Anticipation,"Tommy's coming, I can feel it in the air.",The future is unwritten.
Tommy Hilfiger,Anticipation,Adventure awaits the bold—Tommy Hilfiger.,Adventure awaits the bold.
Tommy Hilfiger,Anticipation,"Stay tuned, Tommy’s next is yet to come!",
Tommy Hilfiger,Anticipation,Tommy Hilfiger’s best is yet to come.,The best is yet to come.
Tommy Hilfiger,Anticipation,"Style's coming, and it's all Tommy's.","Something's coming, and it's all mine."
Tommy Hilfiger,Anticipation,"The wait is almost here, Tommy Hilfiger.",The wait is almost over
Tommy Hilfiger,Anticipation,The wait is almost over – Tommy Hilfiger.,The wait is almost over
Skechers,Trust,Trust is the cushion for every step.,Trust is the glue of life.
Skechers,Trust,Better Skechers than sorry.,Better safe than sorry.
Skechers,Trust,You can always count on Skechers.,You can always count on me.
Skechers,Trust,"Skechers build it, and trust will follow.",
Skechers,Trust,Trust is the support of every step you take — Skechers.,Trust is the foundation of everything we do.
Skechers,Trust,Skechers is the foundation of reliable comfort.,Trust is the foundation of everything we do.
Skechers,Trust,Steady as Skechers goes.,Steady as she goes.
Skechers,Trust,Better Skechers than sorry.,Better safe than sorry
Skechers,Trust,Skechers is the safety of every journey.,Trust is the foundation of every journey.
Nestle,Fear,The only thing to fear is missing out on Nestlé.,The only thing we have to fear is fear itself.
Nestle,Fear,"You wait, you lose—Nestle can’t be missed!","You snooze, you lose."
Nestle,Fear,"Nestlé: You wait, you miss.","You snooze, you lose."
Nestle,Fear,The only thing we risk missing is missing out.,The only thing we have to fear is fear itself.
Nestle,Fear,Now or Nestle's gone!,Time waits for no one.
Nestle,Fear,The grass is always better on Nestlé’s aisle.,The grass is always greener on the other side.
Nestle,Fear,The Nestle lover catches the treat!,The early bird catches the worm
Nestle,Fear,"You snooze, you miss Nestle.","You snooze, you lose."
Nestle,Fear,"Seize the Nestle moment, for tomorrow never comes.","Seize the day, for tomorrow never comes."
Nestle,Fear,You don't know what you've got till Nestle's gone.,You don't know what you've got till it's gone.
Stripe,Pride,I'm the stripe of payments!,I'm the king of the world!
Stripe,Pride,We are the Stripe champions.,We are the champions
Stripe,Pride,Stripe isn’t everything. It’s the only thing.,Winning isn’t everything. It’s the only thing.
Stripe,Pride,Stripe are a business's best friend.,Diamonds are a girl's best friend.
Stripe,Pride,Stripe is every business's secret weapon.,
Stripe,Pride,Pride favors | the stripe.,
Stripe,Pride,"We are the Stripe champions, my friends.","We are the champions, my friends"
Stripe,Pride,Stripe is a merchant’s best friend.,Diamonds are a girl's best friend.
Stripe,Pride,Stripe fuels the bold.,Fortune favors the bold.
Square,Joy,Money makes the world go Square.,Money makes the world go round.
Square,Joy,The Square’s the limit!,The sky's the limit!
Square,Joy,"Don’t worry, be Square!",
Square,Joy,Everything is squared!,
Square,Joy,Square makes businesses go 'round!,Money makes the world go 'round.
Square,Joy,"Square, spend, shine!","Live, laugh, love."
TripAdvisor,Anticipation,"The world is a guide, and those who do not explore read only a map.","The world is a book, and those who do not travel read only a page."
TripAdvisor,Anticipation,Your next adventure is waiting on TripAdvisor.,Adventure is out there.
TripAdvisor,Anticipation,Not all those who explore are discovered.,Not all those who wander are lost.
TripAdvisor,Anticipation,"Adventure calls, and the world is yours to explore.","Adventure calls, and the world is yours to discover."
TripAdvisor,Anticipation,The greatest discovery is just ahead.,The greatest adventure is just beginning.
TripAdvisor,Anticipation,TripAdvisor calls; will you explore?,Adventure calls; will you answer?
TripAdvisor,Anticipation,Adventure awaits those who explore with TripAdvisor.,Adventure awaits those who dare.
TripAdvisor,Anticipation,"The world is a book, and those who do not explore with TripAdvisor read only a page.","The world is a book, and those who do not travel read only a page."
Photoshop,Trust,"In the end, it's all about trust in Photoshop.",The proof is in the pudding.
Photoshop,Trust,Trust is the glue of design.,Trust is the glue of life.
Photoshop,Trust,Photoshop’s precision is with your side.,The Force is with you.
Photoshop,Trust,Trust is the Photoshop of creativity.,Trust is the glue of life.
Photoshop,Trust,In Photoshop We Trust.,In God We Trust
Photoshop,Trust,Trust the Photoshop workflow.,A safe pair of hands
Photoshop,Trust,Trust is the glue of creation.,Glue
Photoshop,Trust,In Photoshop we trust.,In God we trust
Photoshop,Trust,Better Photoshop than sorry.,
Creative Cloud,Fear,Creative Cloud unlocks but once.,Opportunity knocks but once
Creative Cloud,Fear,The only thing we have to fear is fear of missing out itself.,The only thing we have to fear is fear itself.
Creative Cloud,Fear,The worries of lagging behind? Creative Cloud is the game-changer.,The fear of missing out is a killer.
Creative Cloud,Fear,Creative Cloud waits for no one.,Time waits for no one.
Creative Cloud,Fear,You miss 100% of the opportunities you don’t take with Creative Cloud.,
Creative Cloud,Fear,FOMO is the creativity-killer—use Creative Cloud to stay connected.,Fear is the mind-killer.
